run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl
1181,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,220,89,27,57,0.773861,-0.735506,-0.319162,-0.112418,-9.62361,-0.62153,75,106,0.0669857,1168030,0.698271,211,105,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,1.4698465880708311,2.0728980349682806,2.046844908165965
1182,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,155,91,17,51,1.08816,-1.08679,-0.402037,-0.241574,-10.1802,-10.5207,65,535,0.0679827,1173910,0.700558,351,85,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,2.0668159569679254,2.103750580225901,2.057148965476151
1183,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,191,124,19,49,0.745226,-0.724989,-0.299611,-0.118471,-8.2953,-2.4764,72,402,0.0686133,1173140,0.701677,297,136,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,1.4154581939672284,2.1232647377378924,2.0557996246379124
1184,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,234,148,27,44,0.728776,-0.713683,-0.364986,-0.121454,-9.15348,-2.7954,69,407,0.0711201,1181800,0.70679,352,218,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,1.3842135952941264,2.2008386198359893,2.0709753280913485
1185,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,152,74,21,69,1.07888,-0.929246,-0.470686,-0.188113,-12.7875,-3.36466,79,352,0.066417,1167230,0.697124,273,35,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,2.049189824707355,2.0552993965650628,2.0454429956067566
1186,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,139,93,22,50,1.12716,-1.12716,-0.47237,-0.294178,-8.28771,-8.63895,59,422,0.068713,1175430,0.701949,325,145,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,2.140891297287133,2.126349992263654,2.0598125993386476
1187,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,273,148,18,59,0.728593,-0.700608,-0.290578,-0.0942678,-7.98207,-2.59439,68,418,0.0673121,1170200,0.698842,296,45,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,1.3838660110049363,2.082998607457837,2.0506475959828196
1188,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,279,78,12,45,0.760542,-0.722207,-0.331766,-0.1146,-9.33257,-5.03116,74,496,0.0703039,1180170,0.705293,464,100,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,1.4445489096679716,2.175580999535819,2.0681189312519606
1189,aes_run_20260123_172254,aes,0.7,68,0.83,DELAY 2,0,1,1,157,85,13,40,0.842863,-0.842863,-0.358808,-0.117656,-7.93145,-4.93586,66,492,0.0718692,1183330,0.708599,487,185,640,dataset_root/graphs/raw_graphs/aes_run_20260123_172254_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_172254_clustered.pt,0.526491,0.032315,570649,1.600906758140215,2.224019805044097,2.0736564858608357
1190,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,250,103,21,35,0.716989,-0.71513,-0.272432,-0.114838,-2.31911,-4.39742,20,470,0.0715665,1155700,0.495084,511,298,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.3618257482084213,2.2146526380937646,2.025237930847158
1191,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,271,101,15,38,0.69263,-0.676556,-0.275724,-0.132686,-2.33324,-4.46396,19,470,0.0705811,1154600,0.493764,508,243,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.3155590503921244,2.1841590592604048,2.023310301078246
1192,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,172,124,17,59,1.10858,-1.1105,-0.0973746,-0.345966,-0.140538,-5.77501,3,437,0.0654002,1149180,0.486205,334,98,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,2.105601045411982,2.0238341327556864,2.013812343489606
1193,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,233,128,28,47,0.669596,-0.691798,-0.268379,-0.130432,-2.17351,-3.18663,18,413,0.0692656,1153810,0.49171,390,237,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.27180901477898,2.143450410026303,2.021925912426027
1194,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,217,145,22,63,0.67252,-0.690746,-0.27939,-0.112471,-2.25735,-1.18498,19,244,0.0650909,1146590,0.485511,246,113,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.27736276593522,2.014262726288101,2.009273651579167
1195,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,198,114,28,57,0.742009,-0.745626,-0.275502,-0.111482,-2.18992,-1.41367,18,174,0.0665856,1148630,0.487828,277,179,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.4093479280747438,2.06051678786941,2.0128485286051494
1196,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,266,97,16,36,0.733674,-0.724572,-0.276906,-0.114335,-2.31236,-4.42863,20,471,0.0713653,1154860,0.494762,504,286,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.3935166982911389,2.2084264273557173,2.023765922659989
1197,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,145,119,25,35,0.988939,-0.903653,-0.279366,-0.124819,-2.36208,-4.34425,19,467,0.0710041,1155480,0.494392,506,302,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.8783587943573583,2.1972489555933774,2.024852404893376
1198,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,240,75,27,70,0.744583,-0.744536,-0.26365,-0.0913497,-1.92585,-0.577286,19,75,0.0639672,1145140,0.484,217,78,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.4142369005358115,1.9794894012068698,2.0067326850656007
1199,aes_run_20260123_173927,aes,2.0,45,0.66,DELAY 3,1,1,0,224,109,24,47,0.705078,-0.718615,-0.27096,-0.133737,-2.27391,-3.16344,19,413,0.068681,1153090,0.490971,379,243,680,dataset_root/graphs/raw_graphs/aes_run_20260123_173927_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_173927_clustered.pt,0.526491,0.032315,570649,1.3392023795278551,2.125359740058796,2.020664191122739
1200,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,164,128,22,35,0.704563,-0.710432,-0.895326,-0.127142,-638.479,-19.6744,1683,1831,0.0612477,606160,0.659223,482,262,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.3382242051621016,1.8953334364846046,1.0622291461125841
1201,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,229,78,25,63,0.747546,-0.748477,-0.908258,-0.110967,-677.884,-3.91712,1711,957,0.0538606,593007,0.639078,208,51,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.419864727032371,1.6667368095311774,1.0391799512484907
1202,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,206,88,12,70,0.546368,-0.545867,-0.9017,-0.124653,-667.797,-21.9086,1713,1884,0.0565127,602173,0.6462,403,14,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.0377537317826895,1.7488070555469595,1.0552423643956268
1203,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,138,90,25,36,0.692363,-0.692363,-0.938036,-0.127674,-842.048,-18.4964,1785,1819,0.0611791,606363,0.659001,477,264,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.3150519192160928,1.8932105833204391,1.0625848814244834
1204,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,212,117,17,50,0.681377,-0.681365,-0.903476,-0.114024,-660.983,-13.9606,1704,1761,0.0555752,597185,0.643629,290,67,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.2941854656584821,1.7197957604827476,1.0465014395889591
1205,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,233,125,14,53,0.65888,-0.658895,-0.894036,-0.12015,-657.419,-18.5342,1706,1841,0.0560106,600220,0.644867,351,33,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.2514553905005024,1.7332693795451026,1.051819945360458
1206,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,166,74,29,64,0.734072,-0.863172,-1.03712,-0.18837,-879.615,-2.73249,1840,596,0.0541733,592879,0.639773,191,73,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.3942726466359348,1.6764134302955283,1.0389556452390174
1207,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,176,117,17,56,1.07638,-1.07638,-1.38706,-0.44126,-1584.65,-20.8213,1986,1791,0.0549039,595714,0.641783,280,39,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,2.0444414054561233,1.699022125947702,1.043923672870714
1208,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,254,118,27,39,0.738228,-0.713006,-0.909591,-0.117172,-646.944,-16.0571,1702,1771,0.0594295,603444,0.654351,396,247,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.4021664187991816,1.839068544019805,1.05746965297407
1209,aes_run_20260123_180048,aes,1.4,65,0.77,AREA 0,0,0,0,258,88,26,42,0.711762,-0.689572,-0.893509,-0.112941,-653.69,-12.5453,1677,1630,0.0590626,603371,0.653346,373,212,318,dataset_root/graphs/raw_graphs/aes_run_20260123_180048_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_180048_clustered.pt,0.526491,0.032315,570649,1.351897753237947,1.827714683583475,1.057341728453042
1210,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,212,138,12,61,0.681591,-0.681591,-0.485741,-0.125107,-13.253,-2.11186,74,229,0.0692436,1398700,0.607316,438,37,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.2945919303463875,2.142769611635463,2.451068870706862
1211,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,155,132,29,53,0.890008,-0.866877,-0.685361,-0.192466,-30.4315,-1.43095,96,76,0.0684603,1384900,0.605884,237,125,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.6904524483799341,2.118530094383413,2.4268858790605083
1212,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,207,143,18,50,0.993271,-0.876332,-0.47587,-0.119296,-12.8999,-1.47606,75,172,0.0683483,1388660,0.605759,304,104,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.8865868552358918,2.1150642116664087,2.43347486808879
1213,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,193,110,26,36,0.82551,-0.707467,-0.508208,-0.125051,-14.2458,-1.85562,76,185,0.072335,1436360,0.612796,420,220,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.5679470304335685,2.238434163701067,2.517063904431621
1214,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,262,140,19,37,0.704366,-0.696215,-0.51277,-0.118697,-14.0038,-1.58179,91,180,0.0718737,1427210,0.612022,383,237,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.3378500297251046,2.2241590592604052,2.501029529535669
1215,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,238,76,17,36,0.760949,-0.728745,-0.480754,-0.125032,-13.1666,-1.75289,73,193,0.0718225,1430660,0.612073,420,226,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.445321952322072,2.2225746557326316,2.5070752774472576
1216,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,204,118,26,44,0.719744,-0.706408,-0.514224,-0.116472,-15.2003,-1.02916,83,128,0.0707652,1414420,0.609882,325,180,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.3670585062232783,2.1898561039764814,2.478616452495317
1217,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,258,90,23,62,0.731882,-0.719021,-0.486878,-0.11422,-13.4179,-0.652336,74,81,0.0667753,1369380,0.602866,249,47,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.3901130313718562,2.0663871267213363,2.3996887754118554
1218,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,234,102,21,61,0.721246,-0.727116,-0.480446,-0.116693,-13.2661,-0.799045,73,114,0.0671183,1372990,0.603344,262,46,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.369911356509418,2.077001392542163,2.4060149058352858
1219,aes_run_20260123_192037,aes,2.0,56,0.66,DELAY 3,1,1,1,260,117,13,35,0.709983,-0.701309,-0.498613,-0.12549,-13.0379,-2.13936,73,216,0.0721118,1431360,0.612535,483,170,694,dataset_root/graphs/raw_graphs/aes_run_20260123_192037_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_192037_clustered.pt,0.526491,0.032315,570649,1.3485187780987709,2.2315271545721798,2.5083019509365654
1220,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,270,121,24,57,0.713027,-0.702987,-1.01561,-0.0980905,-307.618,-2.92024,1066,362,0.0682347,1140580,0.701188,348,195,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.35430045337907,2.111548816339161,1.99874178347811
1221,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,273,115,18,70,0.573803,-0.573894,-0.981195,-0.111409,-276.465,-2.73349,1043,382,0.0649026,1126860,0.694148,304,49,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.0898628846457012,2.008435710970138,1.9746989830876773
1222,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,195,131,13,50,0.717496,-0.717496,-0.98961,-0.110747,-286.414,-4.77967,1055,451,0.0688039,1141890,0.702405,453,169,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.362788727632571,2.1291629274330806,2.0010374152938146
1223,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,244,105,16,60,0.725171,-0.72518,-0.979242,-0.105347,-287.114,-3.69201,1050,416,0.0670491,1138170,0.69873,362,148,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.377366374733851,2.0748599721491567,1.994518521893493
1224,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,145,143,28,57,0.853369,-0.853369,-1.02151,-0.176995,-301.659,-3.32552,1058,362,0.0681459,1141050,0.701009,342,194,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.6208615152015893,2.1088008664706788,1.9995654071066453
1225,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,235,88,27,51,0.761402,-0.761402,-1.03675,-0.10511,-286.541,-4.01006,1058,422,0.0691276,1143570,0.703034,411,226,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.446182365890395,2.1391799473928512,2.0039814316681532
1226,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,274,144,15,66,0.555543,-0.555455,-0.982044,-0.106961,-277.545,-3.85856,1045,421,0.066604,1136580,0.697615,376,67,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.0551804304347083,2.0610861828872036,1.9917322206820656
1227,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,257,125,25,68,0.557307,-0.557025,-0.991082,-0.0962023,-277.472,-1.18333,1050,214,0.0657692,1130670,0.695833,231,127,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.058530915058377,2.03525297849296,1.9813755916509097
1228,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,175,74,13,67,0.747575,-0.750587,-0.974768,-0.130912,-264.728,-4.86756,1034,456,0.0664811,1136730,0.697498,428,46,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.419919808695685,2.0572829955129195,1.9919950792869172
1229,aes_run_20260123_204041,aes,1.0,68,0.87,DELAY 1,0,1,1,153,87,19,38,0.906049,-0.906049,-1.06999,-0.143052,-177.115,-5.32865,964,456,0.071939,1152690,0.708763,538,286,629,dataset_root/graphs/raw_graphs/aes_run_20260123_204041_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204041_clustered.pt,0.526491,0.032315,570649,1.7209202056635344,2.2261797926659446,2.019963234843135
1230,aes_run_20260123_204913,aes,2.0,64,0.87,AREA 1,1,1,1,167,125,17,51,0.966973,-0.966968,-0.81124,-0.267014,-286.272,-14.2776,1114,1602,0.0534024,617945,0.635931,286,24,307,dataset_root/graphs/raw_graphs/aes_run_20260123_204913_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204913_clustered.pt,0.526491,0.032315,570649,1.8366372834483398,1.6525576357728609,1.0828810705004301
1231,aes_run_20260123_204913,aes,2.0,64,0.87,AREA 1,1,1,1,168,75,17,45,0.75355,-0.75344,-0.830049,-0.106267,-334.022,-11.6206,1225,1596,0.0532552,617119,0.635644,283,32,307,dataset_root/graphs/raw_graphs/aes_run_20260123_204913_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204913_clustered.pt,0.526491,0.032315,570649,1.431268530706128,1.648002475630512,1.081433595783047
1232,aes_run_20260123_204913,aes,2.0,64,0.87,AREA 1,1,1,1,193,99,22,48,0.67789,-0.672351,-0.823541,-0.0916871,-356.435,-5.11761,1382,1059,0.0527849,615803,0.634299,236,40,307,dataset_root/graphs/raw_graphs/aes_run_20260123_204913_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204913_clustered.pt,0.526491,0.032315,570649,1.2875623704868648,1.6334488627572334,1.0791274496231484
1233,aes_run_20260123_204913,aes,2.0,64,0.87,AREA 1,1,1,1,142,123,14,40,0.911103,-0.911103,-0.870299,-0.273158,-321.4,-16.9201,1189,1765,0.0547442,623157,0.639646,366,37,307,dataset_root/graphs/raw_graphs/aes_run_20260123_204913_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204913_clustered.pt,0.526491,0.032315,570649,1.7305196100218236,1.6940801485378305,1.0920145308236762
1234,aes_run_20260123_204913,aes,2.0,64,0.87,AREA 1,1,1,1,174,137,30,37,0.840054,-0.739141,-0.772259,-0.210832,-286.974,-2.35876,1106,513,0.0542711,618752,0.638293,202,144,307,dataset_root/graphs/raw_graphs/aes_run_20260123_204913_raw.pt,dataset_root/graphs/clustered_graphs/aes_run_20260123_204913_clustered.pt,0.526491,0.032315,570649,1.5955714342695315,1.6794398885966269,1.0842952497945322
